4;3276;7642;2;2004-04-30
1;3277;9248;1;2004-04-09
2;3277;5694;3;2004-04-09
3;3277;7187;1;2004-04-09
4;3277;9352;1;2004-04-09
5;3277;3620;1;2004-04-09
6;3277;5671;1;2004-04-09
7;3277;9374;2;2004-04-09
8;3277;8555;3;2004-04-09
9;3277;2349;3;2004-04-09
1;3278;8850;1;2004-04-11
2;3278;9368;2;2004-04-11
3;3278;4849;1;2004-04-11
4;3278;2875;2;2004-04-11
5;3278;1328;1;2004-04-11
1;3279;132;3;2004-04-23
2;3279;5497;2;2004-04-23
3;3279;1348;1;2004-04-23
4;3279;4433;1;2004-04-23
5;3279;5293;1;2004-04-23
1;3280;5117;3;2004-04-01
2;3280;8908;2;2004-04-01
3;3280;7947;3;2004-04-01
4;3280;457;1;2004-04-01
1;3281;5454;2;2004-04-02
2;3281;8952;2;2004-04-02
1;3282;2834;2;2004-04-03
2;3282;7624;3;2004-04-03
3;3282;5110;1;2004-04-03
4;3282;254;2;2004-04-03
5;3282;557;1;2004-04-03
6;3282;8546;2;2004-04-03
1;3283;5728;1;2004-04-30
2;3283;660;2;2004-04-30
3;3283;3427;3;2004-04-30
4;3283;8262;3;2004-04-30
5;3283;5430;3;2004-04-30
6;3283;3452;2;2004-04-30
7;3283;6297;2;2004-04-30
8;3283;2845;3;2004-04-30
1;3284;3384;2;2004-04-03
2;3284;1134;2;2004-04-03
3;3284;8903;3;2004-04-03
4;3284;9613;3;2004-04-03
5;3284;7132;3;2004-04-03
6;3284;6686;1;2004-04-03
1;3285;6594;3;2004-04-29
2;3285;1654;1;2004-04-29
3;3285;4665;2;2004-04-29
1;3286;93;1;2004-04-26
2;3286;1726;2;2004-04-26
1;3287;9050;1;2004-04-26
2;3287;9278;3;2004-04-26
3;3287;864;2;2004-04-26
4;3287;7915;3;2004-04-26
5;3287;9269;3;2004-04-26
6;3287;4894;3;2004-04-26
7;3287;35;1;2004-04-26
8;3287;5910;1;2004-04-26
9;3287;3512;1;2004-04-26
1;3288;3182;1;2004-04-21
2;3288;867;2;2004-04-21
3;3288;8117;3;2004-04-21
4;3288;17;1;2004-04-21
5;3288;8931;3;2004-04-21
6;3288;3299;3;2004-04-21
7;3288;7729;2;2004-04-21
8;3288;4618;2;2004-04-21
1;3289;2345;1;2004-04-06
2;3289;8094;3;2004-04-06
3;3289;4628;1;2004-04-06
4;3289;8828;1;2004-04-06
5;3289;3529;1;2004-04-06
6;3289;9812;3;2004-04-06
1;3290;10;1;2004-04-06
1;3291;7149;3;2004-04-05
2;3291;8825;1;2004-04-05
3;3291;4071;1;2004-04-05
4;3291;5653;3;2004-04-05
5;3291;7142;3;2004-04-05
1;3292;6839;2;2004-04-30
2;3292;5962;1;2004-04-30
3;3292;5442;2;2004-04-30
4;3292;7076;3;2004-04-30
5;3292;6450;3;2004-04-30
1;3293;5400;1;2004-04-23
2;3293;3564;1;2004-04-23
3;3293;9453;1;2004-04-23
4;3293;4314;2;2004-04-23
5;3293;2925;3;2004-04-23
6;3293;497;1;2004-04-23
7;3293;7963;1;2004-04-23
8;3293;5300;2;2004-04-23
9;3293;4950;1;2004-04-23
1;3294;6683;3;2004-04-28
2;3294;2165;1;2004-04-28
3;3294;8273;3;2004-04-28
4;3294;9592;3;2004-04-28
5;3294;8606;2;2004-04-28
1;3295;4558;1;2004-04-29
2;3295;2597;3;2004-04-29
3;3295;1817;1;2004-04-29
4;3295;7548;3;2004-04-29
5;3295;3503;1;2004-04-29
6;3295;3993;3;2004-04-29
7;3295;4986;1;2004-04-29
8;3295;9363;3;2004-04-29
9;3295;8018;2;2004-04-29
1;3296;9886;3;2004-04-22
2;3296;3940;3;2004-04-22
3;3296;3761;2;2004-04-22
4;3296;661;1;2004-04-22
5;3296;2636;2;2004-04-22
1;3297;8325;1;2004-04-10
2;3297;4747;1;2004-04-10
3;3297;3095;3;2004-04-10
4;3297;280;3;2004-04-10
5;3297;2024;3;2004-04-10
1;3298;224;2;2004-04-17
2;3298;7983;1;2004-04-17
3;3298;3636;1;2004-04-17
1;3299;8696;3;2004-04-26
2;3299;4479;1;2004-04-26
3;3299;3351;3;2004-04-26
4;3299;6813;1;2004-04-26
5;3299;7427;1;2004-04-26
6;3299;3503;1;2004-04-26
7;3299;298;2;2004-04-26
8;3299;8602;1;2004-04-26
9;3299;3424;2;2004-04-26
1;3300;3977;2;2004-04-08
2;3300;2696;3;2004-04-08
3;3300;6716;1;2004-04-08
1;3301;319;2;2004-04-16
2;3301;5551;2;2004-04-16
3;3301;2215;1;2004-04-16
4;3301;5345;3;2004-04-16
1;3302;2628;3;2004-04-12
2;3302;6541;2;2004-04-12
3;3302;2935;3;2004-04-12
4;3302;5162;3;2004-04-12
1;3303;6751;1;2004-04-05
2;3303;5479;1;2004-04-05
3;3303;3456;2;2004-04-05
4;3303;5465;2;2004-04-05
1;3304;3379;1;2004-04-04
2;3304;2926;3;2004-04-04
3;3304;1635;1;2004-04-04
1;3305;314;2;2004-04-05
2;3305;6965;2;2004-04-05
3;3305;4532;3;2004-04-05
4;3305;4613;3;2004-04-05
5;3305;2635;1;2004-04-05
6;3305;327;3;2004-04-05
7;3305;3123;2;2004-04-05
8;3305;4150;3;2004-04-05
1;3306;8506;1;2004-04-23
2;3306;7788;1;2004-04-23
3;3306;284;3;2004-04-23
4;3306;4519;1;2004-04-23
5;3306;3684;2;2004-04-23
1;3307;9472;2;2004-04-30
2;3307;5282;2;2004-04-30
3;3307;4756;3;2004-04-30
4;3307;5448;2;2004-04-30
5;3307;6031;3;2004-04-30
6;3307;8865;1;2004-04-30
7;3307;7159;2;2004-04-30
1;3308;9743;3;2004-04-17
2;3308;5336;1;2004-04-17
3;3308;8630;3;2004-04-17
4;3308;1831;1;2004-04-17
1;3309;8526;2;2004-04-19
2;3309;3062;2;2004-04-19
3;3309;9868;3;2004-04-19
4;3309;1725;2;2004-04-19
5;3309;2900;3;2004-04-19
6;3309;3886;1;2004-04-19
7;3309;7934;1;2004-04-19
1;3310;7239;3;2004-04-25
2;3310;8815;1;2004-04-25
3;3310;7575;3;2004-04-25
4;3310;2429;3;2004-04-25
5;3310;9758;3;2004-04-25
6;3310;1101;2;2004-04-25
7;3310;6028;3;2004-04-25
8;3310;1852;3;2004-04-25
9;3310;3434;1;2004-04-25
1;3311;2913;1;2004-04-21
2;3311;1569;1;2004-04-21
3;3311;1963;3;2004-04-21
4;3311;4181;3;2004-04-21
5;3311;9360;1;2004-04-21
6;3311;7317;3;2004-04-21
7;3311;3993;2;2004-04-21
8;3311;5618;2;2004-04-21
9;3311;4295;2;2004-04-21
1;3312;5022;1;2004-04-16
1;3313;3614;1;2004-04-01
2;3313;6899;2;2004-04-01
3;3313;2965;3;2004-04-01
4;3313;7373;2;2004-04-01
5;3313;8221;1;2004-04-01
6;3313;4696;3;2004-04-01
7;3313;2972;1;2004-04-01
1;3314;3386;1;2004-04-18
2;3314;6746;3;2004-04-18
1;3315;1486;3;2004-04-20
2;3315;69;2;2004-04-20
1;3316;209;1;2004-04-21
2;3316;2209;3;2004-04-21
3;3316;6438;1;2004-04-21
4;3316;9135;1;2004-04-21
1;3317;9071;1;2004-04-25
2;3317;5131;1;2004-04-25
3;3317;1245;1;2004-04-25
4;3317;915;3;2004-04-25
1;3318;222;3;2004-04-01
2;3318;8051;3;2004-04-01
1;3319;8105;1;2004-04-10
2;3319;990;2;2004-04-10
3;3319;3443;1;2004-04-10
4;3319;5675;1;2004-04-10
1;3320;8867;1;2004-04-07
2;3320;3757;1;2004-04-07
1;3321;5146;3;2004-04-07
2;3321;3838;2;2004-04-07
3;3321;6916;1;2004-04-07
1;3322;3526;2;2004-04-08
2;3322;6252;2;2004-04-08
3;3322;1129;3;2004-04-08
1;3323;5623;2;2004-04-14
2;3323;8168;2;2004-04-14
3;3323;6696;1;2004-04-14
4;3323;4600;3;2004-04-14
5;3323;6596;1;2004-04-14
6;3323;1200;1;2004-04-14
7;3323;9944;2;2004-04-14
1;3324;6976;2;2004-04-22
2;3324;2776;1;2004-04-22
3;3324;1994;3;2004-04-22
4;3324;5016;1;2004-04-22
5;3324;8721;3;2004-04-22
6;3324;9926;3;2004-04-22
7;3324;6522;2;2004-04-22
8;3324;6218;2;2004-04-22
9;3324;36;1;2004-04-22
1;3325;7182;1;2004-04-20
2;3325;4949;3;2004-04-20
3;3325;8064;1;2004-04-20
1;3326;395;2;2004-04-12
1;3327;5512;1;2004-04-05
2;3327;6129;2;2004-04-05
3;3327;1980;1;2004-04-05
4;3327;984;3;2004-04-05
5;3327;7341;1;2004-04-05
6;3327;1111;2;2004-04-05
1;3328;5966;1;2004-04-17
2;3328;9961;2;2004-04-17
3;3328;4166;2;2004-04-17
1;3329;130;2;2004-04-28
2;3329;1801;2;2004-04-28
3;3329;2840;3;2004-04-28
4;3329;5643;3;2004-04-28
5;3329;2749;3;2004-04-28
6;3329;1619;2;2004-04-28
7;3329;5820;3;2004-04-28
8;3329;4752;3;2004-04-28
9;3329;2913;1;2004-04-28
1;3330;2185;1;2004-04-30
2;3330;9864;2;2004-04-30
3;3330;7147;3;2004-04-30
4;3330;2110;1;2004-04-30
5;3330;8294;1;2004-04-30
6;3330;8415;1;2004-04-30
1;3331;222;1;2004-04-18
2;3331;9030;1;2004-04-18
1;3332;1780;2;2004-04-12
2;3332;9044;1;2004-04-12
3;3332;3785;1;2004-04-12
4;3332;7484;2;2004-04-12
5;3332;5488;3;2004-04-12
6;3332;2319;1;2004-04-12
7;3332;6228;2;2004-04-12
8;3332;4685;2;2004-04-12
1;3333;4353;1;2004-04-20
2;3333;3839;2;2004-04-20
3;3333;2176;1;2004-04-20
1;3334;4700;3;2004-04-20
2;3334;924;2;2004-04-20
3;3334;1146;2;2004-04-20
4;3334;6028;3;2004-04-20
5;3334;678;1;2004-04-20
6;3334;5976;1;2004-04-20
7;3334;4149;1;2004-04-20
1;3335;1933;1;2004-04-23
2;3335;6522;2;2004-04-23
3;3335;3361;1;2004-04-23
4;3335;861;2;2004-04-23
1;3336;4488;2;2004-04-10
1;3337;121;2;2004-04-02
2;3337;215;1;2004-04-02
1;3338;8393;1;2004-04-23
2;3338;564;2;2004-04-23
1;3339;8783;3;2004-04-16
2;3339;2188;3;2004-04-16
1;3340;6358;1;2004-04-17
2;3340;3247;3;2004-04-17
3;3340;6818;1;2004-04-17
4;3340;8384;3;2004-04-17
5;3340;9353;3;2004-04-17
6;3340;7736;3;2004-04-17
7;3340;4788;1;2004-04-17
1;3341;8297;3;2004-04-26
2;3341;1724;2;2004-04-26
3;3341;9879;1;2004-04-26
4;3341;4570;1;2004-04-26
5;3341;148;3;2004-04-26
6;3341;7481;3;2004-04-26
7;3341;6872;2;2004-04-26
8;3341;8470;1;2004-04-26
9;3341;636;2;2004-04-26
1;3342;7618;3;2004-04-11
2;3342;9690;1;2004-04-11
3;3342;1489;3;2004-04-11
1;3343;2285;3;2004-04-17
2;3343;8634;1;2004-04-17
3;3343;9809;1;2004-04-17
4;3343;4230;3;2004-04-17
1;3344;5548;2;2004-04-10
2;3344;114;2;2004-04-10
3;3344;779;2;2004-04-10
4;3344;5203;1;2004-04-10
5;3344;6273;1;2004-04-10
6;3344;2964;2;2004-04-10
7;3344;5224;2;2004-04-10
8;3344;4315;1;2004-04-10
9;3344;8685;1;2004-04-10
1;3345;3133;1;2004-04-15
2;3345;6525;3;2004-04-15
3;3345;964;3;2004-04-15
1;3346;3477;3;2004-04-28
2;3346;802;2;2004-04-28
3;3346;3276;2;2004-04-28
4;3346;7259;3;2004-04-28
5;3346;8824;1;2004-04-28
1;3347;4856;2;2004-04-17
2;3347;1721;3;2004-04-17
3;3347;4327;1;2004-04-17
4;3347;2867;3;2004-04-17
5;3347;3926;3;2004-04-17
6;3347;4821;2;2004-04-17
7;3347;9041;2;2004-04-17
8;3347;2874;3;2004-04-17
9;3347;8511;2;2004-04-17
1;3348;5317;3;2004-04-26
2;3348;1269;2;2004-04-26
1;3349;6605;1;2004-04-25
2;3349;6118;3;2004-04-25
3;3349;2589;1;2004-04-25
1;3350;4846;1;2004-04-04
2;3350;57;2;2004-04-04
3;3350;6616;1;2004-04-04
4;3350;2573;2;2004-04-04
5;3350;9282;1;2004-04-04
1;3351;7753;2;2004-04-14
2;3351;3894;2;2004-04-14
3;3351;785;1;2004-04-14
4;3351;8599;3;2004-04-14
5;3351;5126;2;2004-04-14
6;3351;5714;3;2004-04-14
7;3351;5160;3;2004-04-14
8;3351;3168;1;2004-04-14
9;3351;2126;3;2004-04-14
1;3352;5113;2;2004-04-18
2;3352;7527;2;2004-04-18
3;3352;5489;1;2004-04-18
1;3353;2232;2;2004-04-13
2;3353;7873;1;2004-04-13
1;3354;1187;2;2004-04-24
2;3354;532;2;2004-04-24
3;3354;3076;2;2004-04-24
1;3355;7383;2;2004-04-29
2;3355;7595;1;2004-04-29
3;3355;8085;2;2004-04-29
4;3355;6889;2;2004-04-29
5;3355;7086;1;2004-04-29
1;3356;4416;1;2004-04-06
2;3356;7047;1;2004-04-06
3;3356;7548;3;2004-04-06
4;3356;4928;3;2004-04-06
1;3357;9159;2;2004-04-11
2;3357;1846;1;2004-04-11
3;3357;9682;3;2004-04-11
4;3357;4485;3;2004-04-11
5;3357;1723;1;2004-04-11
6;3357;2398;3;2004-04-11
1;3358;8287;1;2004-04-19
2;3358;1973;1;2004-04-19
3;3358;4062;3;2004-04-19
4;3358;4811;1;2004-04-19
5;3358;6470;3;2004-04-19
6;3358;345;1;2004-04-19
7;3358;5197;2;2004-04-19
8;3358;6685;2;2004-04-19
1;3359;7758;3;2004-04-30
2;3359;6872;3;2004-04-30
3;3359;2281;3;2004-04-30
4;3359;8091;3;2004-04-30
5;3359;8752;3;2004-04-30
6;3359;6366;3;2004-04-30
7;3359;858;3;2004-04-30
8;3359;9740;2;2004-04-30
9;3359;7358;2;2004-04-30
1;3360;3867;3;2004-04-20
2;3360;2298;1;2004-04-20
3;3360;3839;1;2004-04-20
4;3360;9081;3;2004-04-20
5;3360;1807;3;2004-04-20
6;3360;8776;3;2004-04-20
7;3360;6318;1;2004-04-20
1;3361;2281;2;2004-04-24
2;3361;3735;1;2004-04-24
3;3361;4184;2;2004-04-24
4;3361;8057;1;2004-04-24
5;3361;8024;2;2004-04-24
6;3361;5369;1;2004-04-24
7;3361;1458;3;2004-04-24
1;3362;5966;3;2004-04-06
2;3362;4697;3;2004-04-06
3;3362;5707;2;2004-04-06
4;3362;6450;1;2004-04-06
5;3362;4528;2;2004-04-06
6;3362;6433;2;2004-04-06
1;3363;1852;2;2004-04-04
2;3363;8302;3;2004-04-04
3;3363;5577;2;2004-04-04
4;3363;4494;1;2004-04-04
5;3363;8635;2;2004-04-04
1;3364;6060;2;2004-04-01
2;3364;8837;1;2004-04-01
3;3364;3444;2;2004-04-01
4;3364;4228;3;2004-04-01
5;3364;6568;3;2004-04-01
6;3364;4288;1;2004-04-01
7;3364;2763;2;2004-04-01
8;3364;1714;1;2004-04-01
9;3364;208;2;2004-04-01
1;3365;4835;3;2004-04-20
2;3365;3173;2;2004-04-20
3;3365;3918;2;2004-04-20
1;3366;9295;1;2004-04-12
2;3366;712;1;2004-04-12
3;3366;6703;2;2004-04-12
4;3366;2631;1;2004-04-12
5;3366;3694;3;2004-04-12
6;3366;6270;2;2004-04-12
7;3366;2299;3;2004-04-12
8;3366;9070;1;2004-04-12
9;3366;1549;2;2004-04-12
1;3367;2989;1;2004-04-04
2;3367;9319;3;2004-04-04
3;3367;4471;1;2004-04-04
4;3367;530;3;2004-04-04
5;3367;3172;3;2004-04-04
6;3367;9953;2;2004-04-04
1;3368;9925;1;2004-04-08
2;3368;2110;2;2004-04-08
3;3368;8970;2;2004-04-08
4;3368;4178;3;2004-04-08
5;3368;6915;2;2004-04-08
1;3369;3780;2;2004-04-12
2;3369;2820;1;2004-04-12
1;3370;5085;3;2004-04-02
2;3370;997;2;2004-04-02
1;3371;8751;1;2004-04-11
2;3371;4703;1;2004-04-11
1;3372;1712;1;2004-04-24
2;3372;7716;2;2004-04-24
1;3373;2201;3;2004-04-01
2;3373;6991;1;2004-04-01
3;3373;7283;1;2004-04-01
4;3373;4017;1;2004-04-01
1;3374;8573;3;2004-04-09
2;3374;8346;3;2004-04-09
3;3374;713;1;2004-04-09
4;3374;8183;3;2004-04-09
5;3374;6721;2;2004-04-09
6;3374;514;3;2004-04-09
1;3375;6693;1;2004-04-17
2;3375;9635;3;2004-04-17
3;3375;1064;2;2004-04-17
4;3375;1737;3;2004-04-17
5;3375;9929;2;2004-04-17
6;3375;712;1;2004-04-17
1;3376;7210;3;2004-04-03
2;3376;6663;3;2004-04-03
3;3376;270;2;2004-04-03
4;3376;6447;3;2004-04-03
5;3376;8295;3;2004-04-03
6;3376;5422;2;2004-04-03
7;3376;5189;3;2004-04-03
8;3376;9669;1;2004-04-03
9;3376;395;3;2004-04-03
1;3377;9805;2;2004-04-03
2;3377;8265;1;2004-04-03
3;3377;8576;3;2004-04-03
1;3378;4672;2;2004-04-26
2;3378;3763;2;2004-04-26
3;3378;9879;1;2004-04-26
4;3378;1931;3;2004-04-26
5;3378;7170;3;2004-04-26
6;3378;2099;1;2004-04-26
1;3379;1072;2;2004-04-21
2;3379;8528;3;2004-04-21
3;3379;7526;3;2004-04-21
4;3379;2858;2;2004-04-21
5;3379;8848;1;2004-04-21
6;3379;4823;3;2004-04-21
7;3379;8884;1;2004-04-21
1;3380;8496;3;2004-04-10
2;3380;7290;1;2004-04-10
3;3380;6280;2;2004-04-10
4;3380;7779;3;2004-04-10
5;3380;6818;2;2004-04-10
6;3380;145;1;2004-04-10
7;3380;1522;1;2004-04-10
1;3381;8381;1;2004-04-19
2;3381;9386;3;2004-04-19
3;3381;2506;2;2004-04-19
4;3381;4706;1;2004-04-19
1;3382;5104;2;2004-04-23
2;3382;3736;1;2004-04-23
3;3382;3867;1;2004-04-23
4;3382;6853;1;2004-04-23
5;3382;8393;2;2004-04-23
6;3382;6098;3;2004-04-23
1;3383;7669;3;2004-04-15
1;3384;3278;1;2004-04-14
2;3384;7987;3;2004-04-14
3;3384;2936;2;2004-04-14
4;3384;6006;3;2004-04-14
1;3385;3504;2;2004-04-04
2;3385;4769;1;2004-04-04
3;3385;6830;1;2004-04-04
4;3385;4027;1;2004-04-04
5;3385;1698;3;2004-04-04
1;3386;9420;2;2004-04-02
2;3386;4265;3;2004-04-02
3;3386;7723;3;2004-04-02
4;3386;8;2;2004-04-02
5;3386;5524;1;2004-04-02
6;3386;1097;1;2004-04-02
7;3386;823;1;2004-04-02
8;3386;2640;1;2004-04-02
1;3387;6500;2;2004-04-21
2;3387;4796;1;2004-04-21
1;3388;7945;3;2004-04-22
2;3388;5845;3;2004-04-22
3;3388;2775;1;2004-04-22
4;3388;5825;1;2004-04-22
5;3388;7651;2;2004-04-22
6;3388;6207;1;2004-04-22
7;3388;8776;3;2004-04-22
1;3389;1739;2;2004-04-15
2;3389;3487;3;2004-04-15
3;3389;7919;3;2004-04-15
4;3389;3222;1;2004-04-15
5;3389;512;1;2004-04-15
6;3389;9207;3;2004-04-15
7;3389;7936;3;2004-04-15
1;3390;3890;1;2004-04-26
2;3390;1894;1;2004-04-26
1;3391;5403;3;2004-04-19
2;3391;4546;2;2004-04-19
3;3391;6764;2;2004-04-19
4;3391;1103;1;2004-04-19
5;3391;5351;3;2004-04-19
1;3392;8878;1;2004-04-01
1;3393;594;1;2004-04-02
2;3393;558;2;2004-04-02
3;3393;2948;1;2004-04-02
4;3393;6024;3;2004-04-02
5;3393;551;1;2004-04-02
6;3393;4069;2;2004-04-02
7;3393;159;3;2004-04-02
8;3393;773;3;2004-04-02
9;3393;4899;1;2004-04-02
1;3394;8821;1;2004-04-22
2;3394;8156;3;2004-04-22
3;3394;3571;3;2004-04-22
4;3394;4511;1;2004-04-22
5;3394;7856;2;2004-04-22
6;3394;4271;3;2004-04-22
7;3394;9588;3;2004-04-22
1;3395;6351;1;2004-04-03
2;3395;7368;2;2004-04-03
1;3396;15;1;2004-04-28
2;3396;4168;1;2004-04-28
3;3396;8009;1;2004-04-28
4;3396;3540;2;2004-04-28
1;3397;8773;1;2004-04-03
2;3397;301;1;2004-04-03
3;3397;1128;3;2004-04-03
4;3397;262;1;2004-04-03
5;3397;5500;2;2004-04-03
1;3398;8359;2;2004-04-11
1;3399;2390;2;2004-04-27
2;3399;9837;1;2004-04-27
3;3399;7101;2;2004-04-27
4;3399;6563;3;2004-04-27
5;3399;485;1;2004-04-27
6;3399;2983;3;2004-04-27
7;3399;4136;1;2004-04-27
8;3399;2301;2;2004-04-27
9;3399;3171;1;2004-04-27
1;3400;521;2;2004-04-22
1;3401;668;1;2004-04-05
1;3402;3455;2;2004-04-28
2;3402;2482;1;2004-04-28
3;3402;1145;1;2004-04-28
4;3402;1438;2;2004-04-28
5;3402;2224;2;2004-04-28
6;3402;7410;2;2004-04-28
7;3402;836;1;2004-04-28
8;3402;7088;3;2004-04-28
9;3402;9251;2;2004-04-28
1;3403;8651;2;2004-04-27
1;3404;2375;1;2004-04-02
2;3404;8902;2;2004-04-02
3;3404;6378;1;2004-04-02
4;3404;5846;3;2004-04-02
5;3404;4350;3;2004-04-02
6;3404;1650;2;2004-04-02
7;3404;2856;3;2004-04-02
8;3404;1098;2;2004-04-02
9;3404;9640;3;2004-04-02
1;3405;8662;3;2004-04-06
1;3406;6630;3;2004-04-03
2;3406;1029;3;2004-04-03
1;3407;1313;1;2004-04-04
2;3407;5153;2;2004-04-04
3;3407;7962;3;2004-04-04
4;3407;2235;1;2004-04-04
5;3407;5862;1;2004-04-04
6;3407;4510;2;2004-04-04
7;3407;1517;2;2004-04-04
1;3408;2806;3;2004-04-14
2;3408;366;2;2004-04-14
3;3408;8763;3;2004-04-14
1;3409;9721;1;2004-04-08
2;3409;1392;1;2004-04-08
3;3409;1511;2;2004-04-08
4;3409;6695;3;2004-04-08
1;3410;2261;2;2004-04-11
2;3410;4709;2;2004-04-11
3;3410;1090;3;2004-04-11
4;3410;9730;3;2004-04-11
5;3410;2153;1;2004-04-11
6;3410;5438;1;2004-04-11
7;3410;6812;2;2004-04-11
8;3410;9513;3;2004-04-11
9;3410;3992;2;2004-04-11
1;3411;4745;3;2004-04-10
2;3411;1017;1;2004-04-10
3;3411;7326;2;2004-04-10
4;3411;368;3;2004-04-10
5;3411;3571;1;2004-04-10
1;3412;7378;2;2004-04-08
2;3412;1413;3;2004-04-08
3;3412;8670;3;2004-04-08
4;3412;2047;2;2004-04-08
1;3413;7071;3;2004-04-04
2;3413;8754;2;2004-04-04
3;3413;2357;2;2004-04-04
4;3413;1268;2;2004-04-04
5;3413;4938;3;2004-04-04
1;3414;7934;3;2004-04-24
2;3414;9585;2;2004-04-24
1;3415;6492;3;2004-04-07
2;3415;389;3;2004-04-07
3;3415;4625;1;2004-04-07
4;3415;97;3;2004-04-07
1;3416;581;3;2004-04-20
2;3416;8733;1;2004-04-20
3;3416;3039;2;2004-04-20
4;3416;441;1;2004-04-20
5;3416;8976;2;2004-04-20
1;3417;1248;3;2004-04-07
2;3417;8628;1;2004-04-07
1;3418;3657;2;2004-04-03
2;3418;2766;2;2004-04-03
1;3419;4481;1;2004-04-15
2;3419;1893;1;2004-04-15
3;3419;3349;2;2004-04-15
1;3420;439;3;2004-04-21
2;3420;2768;2;2004-04-21
3;3420;9454;2;2004-04-21
4;3420;3110;3;2004-04-21
5;3420;5738;2;2004-04-21
6;3420;3199;2;2004-04-21
1;3421;609;3;2004-04-17
2;3421;7388;1;2004-04-17
3;3421;9238;1;2004-04-17
4;3421;3031;1;2004-04-17
5;3421;5082;2;2004-04-17
6;3421;6062;1;2004-04-17
7;3421;169;1;2004-04-17
8;3421;7825;1;2004-04-17
1;3422;4609;3;2004-04-29
2;3422;7090;1;2004-04-29
3;3422;3477;1;2004-04-29
4;3422;6950;3;2004-04-29
5;3422;7144;3;2004-04-29
6;3422;6993;3;2004-04-29
7;3422;6055;2;2004-04-29
8;3422;9282;2;2004-04-29
9;3422;6249;1;2004-04-29
1;3423;3296;3;2004-04-20
2;3423;4254;1;2004-04-20
3;3423;9468;2;2004-04-20
1;3424;5215;3;2004-04-06
2;3424;6668;3;2004-04-06
3;3424;196;2;2004-04-06
4;3424;7544;3;2004-04-06
5;3424;2660;2;2004-04-06
6;3424;5091;3;2004-04-06
1;3425;6683;1;2004-04-27
2;3425;6494;2;2004-04-27
3;3425;2916;3;2004-04-27
4;3425;4235;3;2004-04-27
5;3425;910;2;2004-04-27
1;3426;8945;2;2004-04-03
2;3426;3703;2;2004-04-03
3;3426;3395;2;2004-04-03
4;3426;9228;1;2004-04-03
1;3427;603;2;2004-04-04
2;3427;697;2;2004-04-04
3;3427;9553;3;2004-04-04
4;3427;5040;2;2004-04-04
5;3427;2754;3;2004-04-04
6;3427;5836;3;2004-04-04
1;3428;9369;1;2004-04-16
2;3428;9897;3;2004-04-16
3;3428;4881;2;2004-04-16
4;3428;3925;3;2004-04-16
5;3428;7497;1;2004-04-16
6;3428;9212;3;2004-04-16
1;3429;9074;2;2004-04-16
2;3429;252;3;2004-04-16
3;3429;3135;2;2004-04-16
4;3429;4673;2;2004-04-16
5;3429;3247;1;2004-04-16
6;3429;2876;3;2004-04-16
1;3430;3744;2;2004-04-22
2;3430;4935;3;2004-04-22
3;3430;7966;3;2004-04-22
4;3430;6899;2;2004-04-22
5;3430;2012;2;2004-04-22
6;3430;4195;3;2004-04-22
1;3431;5007;1;2004-04-03
2;3431;8495;3;2004-04-03
3;3431;8238;1;2004-04-03
4;3431;4030;1;2004-04-03
5;3431;3674;3;2004-04-03
6;3431;9855;1;2004-04-03
7;3431;471;2;2004-04-03
8;3431;7549;2;2004-04-03
9;3431;8693;1;2004-04-03
1;3432;2121;2;2004-04-09
2;3432;5846;2;2004-04-09
3;3432;407;2;2004-04-09
4;3432;5567;1;2004-04-09
5;3432;6510;1;2004-04-09
6;3432;6047;2;2004-04-09
7;3432;8715;2;2004-04-09
8;3432;8171;1;2004-04-09
9;3432;5768;1;2004-04-09
1;3433;9947;1;2004-04-29
1;3434;5297;2;2004-04-14
2;3434;6908;3;2004-04-14
3;3434;7501;1;2004-04-14
4;3434;3732;3;2004-04-14
5;3434;9395;3;2004-04-14
6;3434;1007;2;2004-04-14
7;3434;9873;3;2004-04-14
1;3435;1332;3;2004-04-03
2;3435;923;1;2004-04-03
3;3435;2727;2;2004-04-03
4;3435;1102;1;2004-04-03
5;3435;4014;2;2004-04-03
6;3435;1313;3;2004-04-03
7;3435;2608;2;2004-04-03
8;3435;963;3;2004-04-03
9;3435;4027;3;2004-04-03
1;3436;7057;3;2004-04-07
2;3436;7569;3;2004-04-07
1;3437;7555;3;2004-04-14
2;3437;2869;3;2004-04-14
3;3437;7829;2;2004-04-14
4;3437;2172;3;2004-04-14
5;3437;8269;2;2004-04-14
6;3437;4367;3;2004-04-14
1;3438;6490;1;2004-04-10
2;3438;2429;3;2004-04-10
3;3438;7974;3;2004-04-10
4;3438;423;2;2004-04-10
1;3439;6467;3;2004-04-19
1;3440;2500;1;2004-04-20
2;3440;4830;2;2004-04-20
3;3440;1083;1;2004-04-20
4;3440;856;2;2004-04-20
5;3440;2679;2;2004-04-20
6;3440;2423;3;2004-04-20
7;3440;7824;3;2004-04-20
8;3440;9083;1;2004-04-20
9;3440;7672;3;2004-04-20
1;3441;6085;2;2004-04-28
2;3441;5825;1;2004-04-28
3;3441;1524;1;2004-04-28
4;3441;6574;2;2004-04-28
5;3441;1426;3;2004-04-28
1;3442;9354;2;2004-04-24
2;3442;4531;1;2004-04-24
3;3442;8457;3;2004-04-24
4;3442;899;2;2004-04-24
5;3442;5867;3;2004-04-24
6;3442;6531;2;2004-04-24
7;3442;7039;2;2004-04-24
