997;3;ACADEMY YOUTH;ALAN BALE;11.99;0;5528
998;12;ACADEMY ZHIVAGO;DREW TRACY;16.99;0;5205
999;8;ACADEMY ZOOLANDER;MADELINE FAWCETT;11.99;0;3401
1000;16;ACADEMY ZORRO;FRANK MCGREGOR;13.99;1;4859
1001;9;ACE ACADEMY;MIRA HUDSON;28.99;0;1926
1002;1;ACE ACE;DORIS BENING;10.99;0;4673
1003;10;ACE ADAPTATION;HARRISON TOMEI;26.99;0;792
1004;6;ACE AFFAIR;HENRY MOSTEL;29.99;0;4683
1005;6;ACE AFRICAN;BRAD ROBBINS;22.99;0;949
1006;2;ACE AGENT;KIM KILMER;26.99;0;4865
1007;1;ACE AIRPLANE;KENNETH KAHN;14.99;0;7073
1008;12;ACE AIRPORT;LENA CROWE;11.99;0;8252
1009;3;ACE ALABAMA;JOHN HANNAH;20.99;0;2674
1010;1;ACE ALADDIN;ANGELA PITT;11.99;0;163
1011;4;ACE ALAMO;KEVIN JOHANSSON;25.99;0;204
1012;5;ACE ALASKA;KARL GARLAND;26.99;0;1058
1013;9;ACE ALI;FRANCES GABLE;11.99;0;3302
1014;16;ACE ALICE;NEVE MCKELLEN;18.99;0;1363
1015;12;ACE ALIEN;SEAN DEAN;24.99;0;2536
1016;13;ACE ALLEY;OLYMPIA LOREN;15.99;0;883
1017;6;ACE ALONE;JEREMY MCQUEEN;27.99;0;824
1018;16;ACE ALTER;JANE WINSLET;14.99;0;8895
1019;10;ACE AMADEUS;JULIANNE BASINGER;15.99;0;7162
1020;8;ACE AMELIE;UMA CRUZ;16.99;0;3001
1021;10;ACE AMERICAN;SHIRLEY PALTROW;16.99;0;2463
1022;8;ACE AMISTAD;SHIRLEY GABLE;27.99;0;3351
1023;16;ACE ANACONDA;GENE CRUISE;17.99;0;4149
1024;5;ACE ANALYZE;JIM BEATTY;26.99;0;9561
1025;9;ACE ANGELS;CHARLTON SUVARI;19.99;0;948
1026;13;ACE ANNIE;RENEE RYDER;22.99;0;8203
1027;15;ACE ANONYMOUS;CHRISTOPHER LOREN;25.99;0;3959
1028;3;ACE ANTHEM;LAURENCE HOPKINS;18.99;0;496
1029;14;ACE ANTITRUST;BURT CLOSE;15.99;0;4940
1030;5;ACE ANYTHING;GREGORY KEITEL;17.99;0;5471
1031;9;ACE APACHE;GREG RUSSELL;15.99;0;4885
1032;3;ACE APOCALYPSE;AUDREY GARBO;15.99;0;5476
1033;12;ACE APOLLO;ZERO DOUGLAS;15.99;0;8622
1034;6;ACE ARABIA;ALEC LEIGH;18.99;0;130
1035;16;ACE ARACHNOPHOBIA;KATE COOPER;15.99;0;5440
1036;14;ACE ARGONAUTS;GOLDIE BRIDGES;13.99;0;7828
1037;11;ACE ARIZONA;CHARLES LOREN;24.99;0;2933
1038;5;ACE ARK;KIRSTEN MCCONAUGHEY;15.99;0;2856
1039;3;ACE ARMAGEDDON;SALLY DIETRICH;12.99;0;7445
1040;4;ACE ARMY;SPENCER NORTON;24.99;0;5032
1041;5;ACE ARSENIC;LIV SPACEK;21.99;0;588
1042;7;ACE ARTIST;MARILYN PALTROW;20.99;0;5431
1043;14;ACE ATLANTIS;CHEVY PRESLEY;17.99;0;776
1044;11;ACE ATTACKS;GREGORY DAY;20.99;0;815
1045;5;ACE ATTRACTION;PARKER MARX;13.99;0;7538
1046;12;ACE AUTUMN;LAURENCE MCDORMAND;15.99;0;6182
1047;7;ACE BABY;GLENN MCKELLEN;9.99;0;7875
1048;10;ACE BACKLASH;KENNETH AKROYD;24.99;0;6057
1049;13;ACE BADMAN;RIVER BLOOM;12.99;0;2302
1050;4;ACE BAKED;ROCK WAHLBERG;29.99;0;1791
1051;13;ACE BALLOON;RENEE SMITH;16.99;0;422
1052;16;ACE BALLROOM;MEG KEATON;14.99;0;8498
1053;2;ACE BANG;RUSSELL BOGART;22.99;0;2616
1054;4;ACE BANGER;GROUCHO MCCONAUGHEY;10.99;0;9926
1055;5;ACE BARBARELLA;SUSAN ZELLWEGER;11.99;1;366
1056;5;ACE BAREFOOT;SALLY PITT;11.99;0;9959
1057;3;ACE BASIC;JUDY BALL;26.99;0;495
1058;11;ACE BEACH;CHARLIZE HANNAH;19.99;0;9691
1059;13;ACE BEAR;LAURENCE DENIRO;11.99;0;3556
1060;3;ACE BEAST;GRETA LOLLOBRIGIDA;10.99;0;3469
1061;2;ACE BEAUTY;BOB WOOD;28.99;0;1756
1062;16;ACE BED;DENZEL DEAN;18.99;0;5468
1063;8;ACE BEDAZZLED;VAL PECK;22.99;0;9691
1064;10;ACE BEETHOVEN;DENZEL ASTAIRE;13.99;0;5132
1065;9;ACE BEHAVIOR;BOB DUKAKIS;28.99;0;7842
1066;5;ACE BENEATH;PAUL HECHE;16.99;0;8609
1067;9;ACE BERETS;BOB FAWCETT;24.99;0;1372
1068;5;ACE BETRAYED;RUSSELL DERN;14.99;0;886
1069;4;ACE BEVERLY;BURT KEITEL;17.99;0;2697
1070;16;ACE BIKINI;KIRK DRIVER;9.99;0;9036
1071;14;ACE BILKO;GLENN HORNE;21.99;0;6982
1072;8;ACE BILL;ADAM FOSTER;20.99;0;7604
1073;11;ACE BINGO;ALAN GOODING;20.99;0;9215
1074;10;ACE BIRCH;JAYNE SPACEK;24.99;0;1721
1075;16;ACE BIRD;JESSICA DAFOE;20.99;0;6652
1076;8;ACE BIRDCAGE;CARY BALL;25.99;0;9473
1077;8;ACE BIRDS;FRANCES BERRY;19.99;0;3835
1078;5;ACE BLACKOUT;PARKER DUKAKIS;14.99;0;3932
1079;4;ACE BLADE;DORIS HEPBURN;22.99;0;4896
1080;13;ACE BLANKET;MENA CHAPLIN;14.99;0;9197
1081;15;ACE BLINDNESS;WARREN COOPER;10.99;0;5937
1082;1;ACE BLOOD;MATTHEW HOFFMAN;15.99;0;2873
1083;11;ACE BLUES;LAURA CROWE;18.99;0;3949
1084;14;ACE BOILED;ROBERT MIRANDA;10.99;0;9834
1085;10;ACE BONNIE;CARY BLANCHETT;14.99;0;8403
1086;3;ACE BOOGIE;ADRIEN DRIVER;11.99;0;9629
1087;12;ACE BOONDOCK;HUMPHREY GARCIA;17.99;0;3433
1088;12;ACE BORN;KARL FREEMAN;14.99;0;9891
1089;11;ACE BORROWERS;MAE MIRANDA;19.99;0;9184
1090;8;ACE BOULEVARD;ADRIEN DRIVER;21.99;0;3616
1091;8;ACE BOUND;MARISA PENN;18.99;0;11
1092;7;ACE BOWFINGER;GWYNETH LUGOSI;26.99;0;259
1093;3;ACE BRANNIGAN;HARRISON NICHOLSON;23.99;0;1777
1094;11;ACE BRAVEHEART;ROBERT MARX;15.99;0;5511
1095;4;ACE BREAKFAST;ROCK LEWIS;14.99;0;3830
1096;10;ACE BREAKING;BRUCE MCDORMAND;14.99;0;9548
1097;5;ACE BRIDE;KATHARINE JACKMAN;22.99;0;5286
1098;11;ACE BRIGHT;DEBBIE HUSTON;9.99;0;1525
1099;4;ACE BRINGING;ORLANDO TAUTOU;9.99;0;8587
1100;10;ACE BROOKLYN;JADA HESTON;17.99;0;6066
1101;13;ACE BROTHERHOOD;DREW DUKAKIS;27.99;0;3078
1102;14;ACE BUBBLE;RENEE SILVERSTONE;17.99;0;1183
1103;15;ACE BUCKET;LEONARDO BLANCHETT;11.99;0;7836
1104;5;ACE BUGSY;MARLENE FIELD;9.99;0;8462
1105;15;ACE BULL;FARRAH WAHLBERG;16.99;0;9658
1106;16;ACE BULWORTH;ELLEN CAMPBELL;12.99;0;8139
1107;8;ACE BUNCH;LUCILLE TRACY;14.99;0;672
1108;7;ACE BUTCH;CHARLTON DEAN;9.99;0;2659
1109;13;ACE BUTTERFLY;LAURA MIRANDA;18.99;0;9207
1110;5;ACE CABIN;ROSIE MANSFIELD;20.99;0;1830
1111;9;ACE CADDYSHACK;GLENN TAYLOR;25.99;0;3725
1112;10;ACE CALENDAR;EWAN KEITEL;13.99;0;5775
1113;5;ACE CALIFORNIA;RICHARD DAFOE;18.99;0;1663
1114;12;ACE CAMELOT;RIP WOOD;15.99;0;5055
1115;4;ACE CAMPUS;BRUCE PALTROW;10.99;0;355
1116;4;ACE CANDIDATE;SPENCER SANDLER;20.99;0;9534
1117;16;ACE CANDLES;JODIE CRUZ;13.99;0;2819
1118;13;ACE CANYON;JOHN PHOENIX;21.99;0;6891
1119;13;ACE CAPER;MEG TURNER;21.99;0;1019
1120;2;ACE CARIBBEAN;RICHARD HECHE;12.99;0;826
1121;4;ACE CAROL;SIDNEY PHOENIX;11.99;0;4795
1122;2;ACE CARRIE;MEG DENIRO;20.99;0;1081
1123;14;ACE CASABLANCA;ROCK DIAZ;15.99;0;247
1124;1;ACE CASPER;TIM MCQUEEN;23.99;0;1362
1125;13;ACE CASSIDY;KIRK EASTWOOD;21.99;0;492
1126;12;ACE CASUALTIES;PENELOPE PESCI;21.99;0;856
1127;1;ACE CAT;GOLDIE WAYNE;24.99;0;8004
1128;14;ACE CATCH;ANNETTE GABLE;23.99;0;9320
1129;12;ACE CAUSE;KIRSTEN PALTROW;22.99;0;7855
1130;13;ACE CELEBRITY;BETTE DAFOE;16.99;0;5846
1131;7;ACE CENTER;FRED JOVOVICH;12.99;0;1594
1132;5;ACE CHAINSAW;BRUCE CAMPBELL;21.99;0;6086
1133;7;ACE CHAMBER;WARREN PESCI;18.99;0;6485
1134;7;ACE CHAMPION;GROUCHO BRANAGH;28.99;0;7602
1135;12;ACE CHANCE;WARREN KEATON;26.99;0;7794
1136;7;ACE CHAPLIN;FAY DEGENERES;23.99;0;3711
1137;14;ACE CHARADE;JUDY MOORE;29.99;0;3910
1138;10;ACE CHARIOTS;CAMERON MCDORMAND;20.99;0;5133
1139;4;ACE CHASING;LIZA HOPPER;20.99;0;3677
1140;5;ACE CHEAPER;SIDNEY CAMPBELL;14.99;0;7409
1141;1;ACE CHICAGO;WILLEM GIBSON;16.99;0;3829
1142;12;ACE CHICKEN;ANDY WILLIS;13.99;0;2779
1143;10;ACE CHILL;SOPHIA KEITEL;24.99;0;9766
1144;4;ACE CHINATOWN;JAMES DIAZ;27.99;0;8379
1145;4;ACE CHISUM;WILLEM BRODY;11.99;0;9439
1146;14;ACE CHITTY;GEOFFREY HOPKINS;26.99;0;4081
1147;4;ACE CHOCOLAT;HARRISON JOLIE;14.99;0;3088
1148;9;ACE CHOCOLATE;ROBIN FOSTER;18.99;0;8980
1149;7;ACE CHRISTMAS;CHRIS FIELD;26.99;0;9723
1150;11;ACE CIDER;BOB HANNAH;22.99;0;4912
1151;10;ACE CINCINATTI;UMA GOLDBERG;28.99;0;7336
1152;6;ACE CIRCUS;DUSTIN HEPBURN;23.99;0;9637
1153;1;ACE CITIZEN;GARY DAY-LEWIS;26.99;0;3770
1154;12;ACE CLASH;MENA BERRY;27.99;0;8594
1155;14;ACE CLEOPATRA;ELVIS MARX;29.99;0;7795
1156;8;ACE CLERKS;CHEVY TAYLOR;17.99;0;3671
1157;3;ACE CLOCKWORK;REESE CAGE;16.99;0;4866
1158;6;ACE CLONES;MINNIE SUVARI;22.99;0;3713
1159;1;ACE CLOSER;JEFF HESTON;23.99;0;3681
1160;10;ACE CLUB;WILL DAVIS;26.99;0;2423
1161;10;ACE CLUE;CANDICE MCQUEEN;24.99;0;9171
1162;3;ACE CLUELESS;ANJELICA COSTNER;28.99;0;8881
1163;7;ACE CLYDE;NICK TEMPLE;11.99;0;4328
1164;8;ACE COAST;SANDRA KILMER;28.99;0;2046
1165;5;ACE COLDBLOODED;IAN SARANDON;14.99;0;5928
1166;9;ACE COLOR;DORIS DENCH;22.99;0;2683
1167;9;ACE COMA;JAYNE BULLOCK;21.99;0;9857
1168;8;ACE COMANCHEROS;SALMA HUDSON;13.99;0;3847
1169;11;ACE COMFORTS;SYLVESTER BIRCH;20.99;0;1673
1170;12;ACE COMMAND;WILLEM FONDA;12.99;0;6114
1171;12;ACE COMMANDMENTS;RUSSELL CAINE;29.99;0;8535
1172;4;ACE CONEHEADS;WILLIAM FORD;23.99;0;376
1173;11;ACE CONFESSIONS;JUDE HOPE;20.99;0;950
1174;15;ACE CONFIDENTIAL;CLARK GABLE;26.99;0;2028
1175;1;ACE CONFUSED;KATE MCGREGOR;29.99;0;1501
1176;10;ACE CONGENIALITY;FAY KIDMAN;18.99;0;705
1177;5;ACE CONNECTICUT;IAN PRESLEY;15.99;0;3588
1178;6;ACE CONNECTION;RENEE BRODY;26.99;0;4866
1179;15;ACE CONQUERER;ROCK LOREN;11.99;0;7243
1180;5;ACE CONSPIRACY;GRETA HOFFMAN;26.99;0;1364
1181;16;ACE CONTACT;MATT BAILEY;14.99;0;1802
1182;6;ACE CONTROL;TOM RYAN;25.99;0;3843
1183;2;ACE CONVERSATION;JUDE HARRIS;28.99;0;1631
1184;7;ACE CORE;NICOLAS COOPER;14.99;0;1727
1185;16;ACE COWBOY;LISA LOLLOBRIGIDA;15.99;0;453
1186;8;ACE CRAFT;BELA HAWN;11.99;0;5632
1187;6;ACE CRANES;GROUCHO BASINGER;14.99;0;4368
1188;11;ACE CRAZY;ROSIE WATSON;11.99;0;848
1189;5;ACE CREATURES;ELIZABETH DOUGLAS;9.99;0;5231
1190;4;ACE CREEPERS;BRUCE JOLIE;26.99;0;5265
1191;15;ACE CROOKED;UMA DUKAKIS;29.99;0;6432
1192;9;ACE CROSSING;MICHAEL PITT;27.99;1;5129
1193;5;ACE CROSSROADS;JENNIFER MCGREGOR;12.99;0;3171
1194;4;ACE CROW;LENA BERGEN;19.99;0;1256
1195;1;ACE CROWDS;LUCILLE FONDA;11.99;0;4611
1196;11;ACE CRUELTY;OPRAH BARRYMORE;21.99;0;1834
1197;4;ACE CRUSADE;SYLVESTER KEITEL;28.99;0;9141
1198;8;ACE CRYSTAL;KATE PECK;27.99;0;3048
1199;4;ACE CUPBOARD;HARRISON BRANDO;25.99;0;4869
1200;15;ACE CURTAIN;RIVER MCCONAUGHEY;20.99;0;9898
1201;1;ACE CYCLONE;ANDY GOODING;25.99;0;415
1202;16;ACE DADDY;KIRSTEN DAFOE;27.99;0;9654
1203;13;ACE DAISY;MEG LEWIS;16.99;0;5455
1204;11;ACE DALMATIONS;MARLON NEWMAN;9.99;0;2585
1205;9;ACE DANCES;SEAN HAWKE;15.99;0;6151
1206;6;ACE DANCING;ZERO WRAY;16.99;0;9700
1207;7;ACE DANGEROUS;CHRISTOPHER PHOENIX;29.99;0;3053
1208;15;ACE DARES;SEAN HAWN;21.99;0;3430
1209;3;ACE DARKNESS;ALAN HACKMAN;25.99;0;4979
1210;1;ACE DARKO;SPENCER TYLER;28.99;0;8815
1211;9;ACE DARLING;SEAN LANCASTER;20.99;0;6478
1212;9;ACE DARN;HELEN DUKAKIS;23.99;0;9989
1213;16;ACE DATE;INGRID COSTNER;27.99;0;1699
1214;4;ACE DAUGHTER;KIRSTEN VOIGHT;13.99;0;9803
1215;12;ACE DAWN;SISSY RUSH;22.99;0;1337
1216;9;ACE DAY;MENA DICAPRIO;17.99;0;5873
1217;1;ACE DAZED;SHIRLEY FORD;18.99;0;1326
1218;7;ACE DECEIVER;GARY BAILEY;26.99;0;816
1219;1;ACE DEEP;ADAM BULLOCK;21.99;0;7225
1220;9;ACE DEER;JUDE BOLGER;18.99;0;2203
1221;10;ACE DELIVERANCE;JOHN DIETRICH;14.99;0;3089
1222;14;ACE DESERT;MARISA PESCI;24.99;0;6813
1223;15;ACE DESIRE;MINNIE LOREN;12.99;0;6220
1224;5;ACE DESPERATE;OLYMPIA HESTON;14.99;0;1162
1225;16;ACE DESTINATION;DENZEL LOREN;19.99;0;9624
1226;12;ACE DESTINY;DREW MCKELLEN;13.99;0;9062
1227;9;ACE DETAILS;LUCILLE ROBBINS;12.99;0;7803
1228;14;ACE DETECTIVE;GWYNETH GUINESS;20.99;0;7873
1229;3;ACE DEVIL;DORIS STALLONE;28.99;0;2485
1230;1;ACE DIARY;ROBIN BOGART;14.99;0;8723
1231;4;ACE DINOSAUR;JUDE EASTWOOD;18.99;0;4110
1232;6;ACE DIRTY;CLINT ANISTON;29.99;0;6969
1233;13;ACE DISCIPLE;BETTE ANISTON;11.99;0;6653
1234;15;ACE DISTURBING;JUDI POITIER;12.99;0;6159
1235;7;ACE DIVIDE;MINNIE PECK;13.99;0;3049
1236;2;ACE DIVINE;LIAM CRUZ;21.99;0;1141
1237;1;ACE DIVORCE;CARY ALLEN;13.99;0;3069
1238;15;ACE DOCTOR;GINA RICKMAN;29.99;0;8940
1239;11;ACE DOGMA;MARILYN SINATRA;12.99;0;3122
1240;13;ACE DOLLS;ALEC GARBO;19.99;0;1
1241;13;ACE DONNIE;DANIEL NOLTE;17.99;0;8452
1242;9;ACE DOOM;SALLY DUKAKIS;22.99;0;8565
1243;16;ACE DOORS;LUCILLE GOLDBERG;14.99;0;5267
1244;3;ACE DORADO;GREGORY AFFLECK;25.99;0;3094
1245;2;ACE DOUBLE;MATT WALKEN;12.99;0;2504
1246;3;ACE DOUBTFIRE;TIM CRUISE;16.99;0;2138
1247;3;ACE DOWNHILL;JUDI BOGART;9.99;0;9974
1248;15;ACE DOZEN;HARVEY NORTON;19.99;0;7370
1249;1;ACE DRACULA;NICOLAS BRODY;17.99;0;8989
1250;12;ACE DRAGON;RIVER BALL;16.99;0;2310
1251;10;ACE DRAGONFLY;JADA FISHER;20.99;0;145
1252;13;ACE DREAM;CAMERON STREEP;14.99;0;8521
1253;5;ACE DRIFTER;KATE RUSSELL;22.99;0;4942
1254;7;ACE DRIVER;LISA GARBO;11.99;0;5399
1255;1;ACE DRIVING;LAUREN HOPPER;26.99;0;7664
1256;2;ACE DROP;BOB HOPE;19.99;1;7608
1257;9;ACE DRUMLINE;LISA RICKMAN;22.99;0;5005
1258;8;ACE DRUMS;FAY FIELD;9.99;0;5948
1259;9;ACE DUCK;VIVIEN FREEMAN;11.99;0;7037
1260;11;ACE DUDE;CHEVY JOLIE;14.99;0;9851
1261;1;ACE DUFFEL;JAMES HEPBURN;11.99;0;4316
1262;15;ACE DUMBO;DANIEL HORNE;19.99;0;2374
1263;16;ACE DURHAM;KENNETH LOREN;14.99;0;5112
1264;14;ACE DWARFS;SALLY BULLOCK;26.99;0;3344
1265;9;ACE DYING;ROCK WASHINGTON;23.99;0;1896
1266;11;ACE DYNAMITE;LIZA DAMON;11.99;0;5653
1267;9;ACE EAGLES;ALEC CRUZ;24.99;0;1242
1268;16;ACE EARLY;MILLA NEWMAN;19.99;0;3142
1269;1;ACE EARRING;JANE SILVERSTONE;27.99;0;6982
1270;4;ACE EARTH;LUCILLE CHASE;10.99;0;8157
1271;4;ACE EASY;ALBERT JOVOVICH;27.99;0;3448
1272;7;ACE EDGE;KATHARINE CAMPBELL;18.99;0;2280
1273;10;ACE EFFECT;SOPHIA SPACEK;15.99;0;8461
1274;10;ACE EGG;MARY GOLDBERG;10.99;0;2946
1275;12;ACE EGYPT;JENNIFER HUSTON;16.99;0;2944
1276;4;ACE ELEMENT;RENEE RUSSELL;13.99;0;4131
1277;9;ACE ELEPHANT;KEVIN BLOOM;11.99;0;4238
1278;6;ACE ELF;ELLEN CAMPBELL;13.99;0;6109
1279;2;ACE ELIZABETH;WINONA BALL;24.99;0;2527
1280;1;ACE EMPIRE;NICK SPACEK;19.99;0;2763
1281;13;ACE ENCINO;ANNETTE HARRIS;21.99;0;7189
1282;16;ACE ENCOUNTERS;RIP CRAWFORD;20.99;0;3654
1283;16;ACE ENDING;JUDI MARX;13.99;0;9429
1284;14;ACE ENEMY;WINONA VOIGHT;26.99;0;790
1285;2;ACE ENGLISH;SUSAN NOLTE;26.99;0;1309
1286;2;ACE ENOUGH;KATE WAYNE;12.99;0;1553
1287;15;ACE ENTRAPMENT;GOLDIE KEATON;23.99;0;6128
1288;1;ACE ESCAPE;DIANE BALE;20.99;0;613
1289;9;ACE EVE;WILLEM BRANDO;19.99;0;6275
1290;10;ACE EVERYONE;GARY BACALL;19.99;0;4742
1291;10;ACE EVOLUTION;INGRID WEAVER;12.99;0;9413
1292;5;ACE EXCITEMENT;JEREMY WITHERSPOON;22.99;0;5273
1293;5;ACE EXORCIST;KIRSTEN PFEIFFER;19.99;0;8384
1294;9;ACE EXPECATIONS;VIVIEN RYAN;19.99;0;8981
1295;3;ACE EXPENDABLE;THORA SUVARI;18.99;0;7779
1296;15;ACE EXPRESS;MORGAN WILLIAMS;16.99;0;8304
1297;5;ACE EXTRAORDINARY;RIP HAYEK;24.99;0;4866
1298;5;ACE EYES;DENNIS FIENNES;26.99;0;5006
1299;11;ACE FACTORY;FRANCES FONDA;22.99;0;5748
1300;9;ACE FALCON;JADA WRAY;18.99;0;7670
1301;4;ACE FAMILY;MORGAN GARLAND;29.99;0;8357
1302;13;ACE FANTASIA;ELLEN WRAY;21.99;0;3190
1303;2;ACE FANTASY;MAE AKROYD;15.99;0;4319
1304;13;ACE FARGO;PARKER KEITEL;10.99;0;6134
1305;11;ACE FATAL;LEONARDO NICHOLSON;11.99;0;451
1306;14;ACE FEATHERS;IAN GARCIA;21.99;0;1208
1307;7;ACE FELLOWSHIP;CAMERON BRANAGH;23.99;0;8492
1308;16;ACE FERRIS;SALLY RYDER;22.99;0;7000
1309;2;ACE FEUD;DIANE TORN;26.99;1;3689
1310;8;ACE FEVER;ANGELA MOORE;10.99;0;1739
1311;2;ACE FICTION;KATE MCCONAUGHEY;19.99;0;8548
1312;11;ACE FIDDLER;WARREN MCGREGOR;24.99;0;6681
1313;10;ACE FIDELITY;JESSICA EASTWOOD;18.99;0;5592
1314;3;ACE FIGHT;JEREMY AFFLECK;16.99;0;4473
1315;12;ACE FINDING;BURT DREYFUSS;25.99;0;8611
1316;16;ACE FIRE;JODIE HAYEK;19.99;0;6826
1317;6;ACE FIREBALL;GARY LANSBURY;15.99;0;6147
1318;16;ACE FIREHOUSE;SUSAN THERON;18.99;0;8553
1319;16;ACE FISH;SALLY HUNT;18.99;0;6950
1320;15;ACE FLAMINGOS;WILLEM LEWIS;9.99;0;3054
1321;14;ACE FLASH;NATALIE DUNST;16.99;0;6576
1322;1;ACE FLATLINERS;DENNIS BULLOCK;16.99;0;5075
1323;16;ACE FLIGHT;HILARY HANNAH;27.99;0;7189
1324;12;ACE FLINTSTONES;DAN SOBIESKI;21.99;0;282
1325;5;ACE FLOATS;LENA CRAWFORD;14.99;0;9466
1326;9;ACE FLYING;EDWARD BALL;15.99;0;329
1327;16;ACE FOOL;CHRIS HAWKE;12.99;0;5935
1328;11;ACE FOREVER;ZERO O’DONNELL;10.99;0;8326
1329;13;ACE FORREST;MARY DREYFUSS;29.99;0;9417
1330;16;ACE FORRESTER;CANDICE CAMPBELL;21.99;0;2972
1331;9;ACE FORWARD;GREG WEAVER;25.99;0;7271
1332;14;ACE FRANKENSTEIN;CATE CRAWFORD;29.99;0;8845
1333;10;ACE FREAKY;LAURA ZELLWEGER;20.99;0;1410
1334;7;ACE FREDDY;JACK SOBIESKI;10.99;0;2891
1335;1;ACE FREEDOM;JADA RUSH;11.99;0;8225
1336;7;ACE FRENCH;PAUL TYLER;24.99;0;77
1337;8;ACE FRIDA;CUBA KAHN;22.99;0;5215
1338;9;ACE FRISCO;JULIA BENING;10.99;0;5730
1339;4;ACE FROGMEN;HUGH BAILEY;22.99;0;1906
1340;16;ACE FRONTIER;WILL BOGART;16.99;0;3496
1341;4;ACE FROST;ELVIS MCQUEEN;29.99;0;9592
1342;16;ACE FUGITIVE;JOAN THURMAN;12.99;0;9640
1343;11;ACE FULL;ALEC ASTAIRE;13.99;0;6584
1344;13;ACE FURY;MENA FOSTER;12.99;1;7835
1345;6;ACE GABLES;SHIRLEY WAYNE;16.99;0;1015
1346;12;ACE GALAXY;NICOLAS KAHN;29.99;0;1401
1347;15;ACE GAMES;ALEC HOPKINS;17.99;0;5387
1348;6;ACE GANDHI;KIRK EASTWOOD;16.99;0;6726
1349;1;ACE GANGS;AL DREYFUSS;24.99;0;116
1350;9;ACE GARDEN;VIVIEN SMITH;17.99;0;2668
1351;8;ACE GASLIGHT;PEARL SWANK;13.99;0;2561
1352;6;ACE GATHERING;MINNIE PESCI;17.99;0;3278
1353;15;ACE GENTLEMEN;LUCILLE HOPKINS;19.99;0;1332
1354;3;ACE GHOST;IAN TANDY;12.99;0;8720
1355;4;ACE GHOSTBUSTERS;MICHAEL BOGART;12.99;0;8615
1356;7;ACE GIANT;MIRA WINFREY;13.99;0;5267
1357;8;ACE GILBERT;EDWARD LOLLOBRIGIDA;12.99;0;3540
1358;8;ACE GILMORE;RICHARD TURNER;11.99;0;6387
1359;4;ACE GLADIATOR;JUDE LEWIS;22.99;0;912
1360;9;ACE GLASS;CUBA WEST;13.99;0;6704
1361;2;ACE GLEAMING;MARILYN KEATON;25.99;0;8489
1362;6;ACE GLORY;JACK CHASE;21.99;0;3972
1363;16;ACE GO;GARY SANDLER;24.99;0;7115
1364;7;ACE GODFATHER;FAY CLOSE;27.99;0;453
1365;16;ACE GOLD;ZERO GARCIA;12.99;0;1020
1366;14;ACE GOLDFINGER;LIV NOLTE;19.99;0;3272
1367;6;ACE GOLDMINE;JOE SOBIESKI;24.99;0;7982
1368;3;ACE GONE;LENA GABLE;18.99;0;5150
1369;3;ACE GOODFELLAS;MEG HUSTON;18.99;0;5048
1370;8;ACE GORGEOUS;SANDRA FREEMAN;19.99;0;4559
1371;10;ACE GOSFORD;CATE GABLE;13.99;0;6307
1372;9;ACE GRACELAND;JEREMY CHASE;9.99;0;8713
1373;14;ACE GRADUATE;DIANE BENING;17.99;0;3181
1374;16;ACE GRAFFITI;REESE NORTON;22.99;0;1691
1375;3;ACE GRAIL;JULIA MCQUEEN;29.99;0;319
1376;8;ACE GRAPES;HELEN PINKETT;21.99;0;2121
1377;4;ACE GREASE;HARRISON JOVOVICH;23.99;0;2835
1378;9;ACE GREATEST;GREGORY GARCIA;25.99;0;8651
1379;2;ACE GREEDY;KEVIN PHOENIX;27.99;0;6923
1380;1;ACE GREEK;GOLDIE HURT;21.99;0;4708
1381;10;ACE GRINCH;DENNIS VOIGHT;29.99;0;1694
1382;4;ACE GRIT;MEG PENN;20.99;0;2107
1383;14;ACE GROOVE;LANA WATSON;13.99;0;3656
1384;2;ACE GROSSE;BRAD RYAN;21.99;0;4532
1385;5;ACE GROUNDHOG;TIM PHOENIX;22.99;0;4039
1386;2;ACE GUMP;GINA TURNER;15.99;0;8237
1387;8;ACE GUN;KATHARINE BLANCHETT;12.99;0;9352
1388;7;ACE GUNFIGHT;SCARLETT KAHN;28.99;0;5808
1389;6;ACE GUNFIGHTER;HARRISON ROBBINS;17.99;0;499
1390;14;ACE GUYS;PENELOPE O’DONNELL;25.99;0;840
1391;4;ACE HALF;WOODY HOFFMAN;20.99;0;8826
1392;6;ACE HALL;WILL DEPP;27.99;0;6307
1393;14;ACE HALLOWEEN;CHARLES RYAN;23.99;0;8502
1394;5;ACE HAMLET;LIZA BEATTY;22.99;0;98
1395;12;ACE HANDICAP;MICHELLE FOSTER;19.99;0;383
1396;10;ACE HANGING;JOE FREEMAN;20.99;0;2463
1397;8;ACE HANKY;JUDE DAY-LEWIS;17.99;0;9186
1398;1;ACE HANOVER;MINNIE WATSON;12.99;0;4562
1399;1;ACE HAPPINESS;JULIA WAHLBERG;22.99;0;9885
1400;11;ACE HARDLY;GLENN DOUGLAS;16.99;0;4703
1401;7;ACE HAROLD;RITA FONDA;27.99;0;6871
1402;3;ACE HARPER;SPENCER FONDA;22.99;0;192
1403;9;ACE HARRY;WALTER RYAN;14.99;0;5961
1404;12;ACE HATE;JULIA ALLEN;14.99;0;904
1405;4;ACE HAUNTED;HALLE FORD;20.99;0;1315
1406;1;ACE HAUNTING;JESSICA BRODY;26.99;0;3545
1407;9;ACE HAWK;MENA CHAPLIN;18.99;0;4343
